Column1,欄1,Column3,Column4
統一超商,便利商店,25.056872,121.584639
統一超商,便利商店,25.056901,121.54611
統一超商,便利商店,25.056903,121.605682
統一超商,便利商店,25.056906,121.514928
全家便利商店,便利商店,25.056906,121.514928
統一超商,便利商店,25.056916,121.43085
全家便利商店,便利商店,25.056968,121.547117
來來超商,便利商店,25.05697,121.528925
統一超商,便利商店,25.056972,121.546782
全家便利商店,便利商店,25.056974,121.546337
全家便利商店,便利商店,25.056991,121.56344
統一超商,便利商店,25.057008,121.5761
萊爾富,便利商店,25.057014,121.523839
統一超商,便利商店,25.057025,121.544872
萊爾富,便利商店,25.057047,121.567206
統一超商,便利商店,25.057053,121.511161
萊爾富,便利商店,25.057064,121.511438
萊爾富,便利商店,25.05707184,121.4608868
全家便利商店,便利商店,25.057074,121.381027
統一超商,便利商店,25.057084,121.522569
統一超商,便利商店,25.057092,121.363706
統一超商,便利商店,25.057101,121.487787
全家便利商店,便利商店,25.057134,121.654799
統一超商,便利商店,25.057136,121.517507
統一超商,便利商店,25.057139,121.600825
萊爾富,便利商店,25.057154,121.524037
萊爾富,便利商店,25.057154,121.524037
萊爾富,便利商店,25.057155,121.515713
來來超商,便利商店,25.057176,121.565953
統一超商,便利商店,25.057177,121.516969
統一超商,便利商店,25.057181,121.367163
統一超商,便利商店,25.057188,121.381237
統一超商,便利商店,25.057192,121.566229
全家便利商店,便利商店,25.05724,121.569051
萊爾富,便利商店,25.057265,121.56719
全家便利商店,便利商店,25.057265,121.614382
統一超商,便利商店,25.05727,121.493949
統一超商,便利商店,25.057276,121.525376
統一超商,便利商店,25.057284,121.289192
來來超商,便利商店,25.057303,121.525363
統一超商,便利商店,25.057317,121.523041
全家便利商店,便利商店,25.057319,121.51886
萊爾富,便利商店,25.057325,121.53942
全家便利商店,便利商店,25.057347,121.465675
萊爾富,便利商店,25.057362,121.46908
統一超商,便利商店,25.057362,121.525269
全家便利商店,便利商店,25.057377,121.553077
統一超商,便利商店,25.057392,121.297507
來來超商,便利商店,25.057402,121.493957
全家便利商店,便利商店,25.057421,121.585316
全家便利商店,便利商店,25.057443,121.465638
萊爾富,便利商店,25.057443,121.465638
全家便利商店,便利商店,25.057447,121.465457
統一超商,便利商店,25.05745,121.491054
萊爾富,便利商店,25.057456,121.634626
全家便利商店,便利商店,25.057469,121.563264
全家便利商店,便利商店,25.057471,121.614762
萊爾富,便利商店,25.057474,121.278783
統一超商,便利商店,25.057474,121.520192
統一超商,便利商店,25.057487,121.523072
全家便利商店,便利商店,25.057487,121.523072
統一超商,便利商店,25.057487,121.634713
萊爾富,便利商店,25.057487,121.634713
來來超商,便利商店,25.057522,121.665604
全家便利商店,便利商店,25.057524,121.543778
統一超商,便利商店,25.057531,121.566816
統一超商,便利商店,25.057548,121.487813
全家便利商店,便利商店,25.057548,121.577102
全家便利商店,便利商店,25.057589,121.52089
萊爾富,便利商店,25.057589,121.52089
全家便利商店,便利商店,25.057593,121.487868
來來超商,便利商店,25.057595,121.665506
統一超商,便利商店,25.057598,121.523206
統一超商,便利商店,25.057604,121.519262
統一超商,便利商店,25.057614,121.278234
統一超商,便利商店,25.057652,121.44608
統一超商,便利商店,25.057678,121.532889
萊爾富,便利商店,25.057681,121.279075
統一超商,便利商店,25.057684,121.432076
全家便利商店,便利商店,25.057689,121.634109
全家便利商店,便利商店,25.057691,121.513483
萊爾富,便利商店,25.057712,121.604433
來來超商,便利商店,25.057721,121.295841
萊爾富,便利商店,25.057723,121.535066
全家便利商店,便利商店,25.057725,121.520117
萊爾富,便利商店,25.057755,121.289464
萊爾富,便利商店,25.05778,121.522402
全家便利商店,便利商店,25.05779,121.295
統一超商,便利商店,25.057806,121.430663
全家便利商店,便利商店,25.057806,121.430663
萊爾富,便利商店,25.057817,121.496534
全家便利商店,便利商店,25.057852,121.197447
統一超商,便利商店,25.057854,121.49873
全家便利商店,便利商店,25.057857,121.566145
全家便利商店,便利商店,25.057875,121.521051
全家便利商店,便利商店,25.057878,121.525365
萊爾富,便利商店,25.057883,121.496622
全家便利商店,便利商店,25.057895,121.521181
統一超商,便利商店,25.057932,121.524604
萊爾富,便利商店,25.057932,121.587341
來來超商,便利商店,25.057935,121.552697
全家便利商店,便利商店,25.057944,121.524275
全家便利商店,便利商店,25.057947,121.447912
統一超商,便利商店,25.057949,121.577697
來來超商,便利商店,25.057956,121.56334
萊爾富,便利商店,25.057973,121.363828
萊爾富,便利商店,25.05799,121.550384
統一超商,便利商店,25.05800119,121.6348916
統一超商,便利商店,25.058026,121.384677
來來超商,便利商店,25.05805,121.564869
全家便利商店,便利商店,25.05805,121.564869
統一超商,便利商店,25.058067,121.551178
統一超商,便利商店,25.05807,121.539057
萊爾富,便利商店,25.058084,121.521682
統一超商,便利商店,25.058124,121.555048
統一超商,便利商店,25.058132,121.535918
全家便利商店,便利商店,25.058134,121.535821
統一超商,便利商店,25.058135,121.531499
統一超商,便利商店,25.058138,121.563213
全家便利商店,便利商店,25.058141,121.551972
統一超商,便利商店,25.058175,121.52896
來來超商,便利商店,25.058175,121.52896
萊爾富,便利商店,25.058198,121.494513
全家便利商店,便利商店,25.058203,121.525968
統一超商,便利商店,25.058203,121.5525
全家便利商店,便利商店,25.058218,121.525864
全家便利商店,便利商店,25.058218,121.525864
統一超商,便利商店,25.058219,121.520073
統一超商,便利商店,25.05822,121.295382
統一超商,便利商店,25.05822,121.295382
統一超商,便利商店,25.058276,121.511587
全家便利商店,便利商店,25.058279,121.486839
統一超商,便利商店,25.058291,121.366543
全家便利商店,便利商店,25.058297,121.564708
萊爾富,便利商店,25.058301,121.512793
統一超商,便利商店,25.058302,121.540834
統一超商,便利商店,25.058314,121.587218
全家便利商店,便利商店,25.05834,121.432583
統一超商,便利商店,25.058344,121.365502
統一超商,便利商店,25.05838,121.525401
統一超商,便利商店,25.058385,121.550327
統一超商,便利商店,25.058475,121.560282
全家便利商店,便利商店,25.058494,121.36685
統一超商,便利商店,25.058508,121.515182
統一超商,便利商店,25.058538,121.56582
統一超商,便利商店,25.058545,121.547366
全家便利商店,便利商店,25.058545,121.547366
全家便利商店,便利商店,25.058545,121.55689
全家便利商店,便利商店,25.058548,121.540571
全家便利商店,便利商店,25.058587,121.546023
統一超商,便利商店,25.058625,121.576184
統一超商,便利商店,25.058636,121.363777
統一超商,便利商店,25.058644,121.558114
全家便利商店,便利商店,25.05867,121.485747
統一超商,便利商店,25.05867858,121.4524738
萊爾富,便利商店,25.058681,121.1685
統一超商,便利商店,25.058684,121.484095
萊爾富,便利商店,25.058707,121.472224
全家便利商店,便利商店,25.058711,121.525095
統一超商,便利商店,25.058724,121.548694
全家便利商店,便利商店,25.05875,121.483411
統一超商,便利商店,25.05875,121.489188
全家便利商店,便利商店,25.05875,121.489188
全家便利商店,便利商店,25.058752,121.483222
統一超商,便利商店,25.058789,121.637513
統一超商,便利商店,25.058816,121.616525
統一超商,便利商店,25.058839,121.496274
萊爾富,便利商店,25.058858,121.560895
全家便利商店,便利商店,25.058862,121.54628
統一超商,便利商店,25.058874,121.46057
來來超商,便利商店,25.058916,121.65417
萊爾富,便利商店,25.058916,121.65417
全家便利商店,便利商店,25.058921,121.48588
全家便利商店,便利商店,25.058921,121.48588
全家便利商店,便利商店,25.058923,121.448843
全家便利商店,便利商店,25.05892773,121.4868777
全家便利商店,便利商店,25.058934,121.369843
萊爾富,便利商店,25.058934,121.369843
萊爾富,便利商店,25.058947,121.484519
全家便利商店,便利商店,25.058954,121.612182
來來超商,便利商店,25.058989,121.547551
統一超商,便利商店,25.059004,121.625418
來來超商,便利商店,25.059013,121.530304
統一超商,便利商店,25.059013,121.533445
萊爾富,便利商店,25.059014,121.369978
統一超商,便利商店,25.059019,121.540584
萊爾富,便利商店,25.059041,121.528979
全家便利商店,便利商店,25.059052,121.562506
統一超商,便利商店,25.05907,121.54624
全家便利商店,便利商店,25.059084,121.434546
統一超商,便利商店,25.059101,121.565942
萊爾富,便利商店,25.059103,121.548483
全家便利商店,便利商店,25.059111,121.490671
全家便利商店,便利商店,25.059111,121.490671
全家便利商店,便利商店,25.059136,121.434515
統一超商,便利商店,25.059175,121.364784
全家便利商店,便利商店,25.059175,121.364784
統一超商,便利商店,25.05918091,121.4566348
全家便利商店,便利商店,25.059202,121.525839
統一超商,便利商店,25.05920936,121.4313747
統一超商,便利商店,25.059219,121.518391
全家便利商店,便利商店,25.059231,121.566063
全家便利商店,便利商店,25.059233,121.367957
全家便利商店,便利商店,25.059233,121.367957
萊爾富,便利商店,25.059233,121.367957
統一超商,便利商店,25.059237,121.615281
全家便利商店,便利商店,25.059265,121.295896
全家便利商店,便利商店,25.059271,121.539236
統一超商,便利商店,25.059295,121.614038
統一超商,便利商店,25.059295,121.614038
全家便利商店,便利商店,25.059295,121.614038
統一超商,便利商店,25.05930589,121.4879828
來來超商,便利商店,25.05930589,121.4879828
來來超商,便利商店,25.059333,121.63802
萊爾富,便利商店,25.059334,121.523394
統一超商,便利商店,25.059411,121.364593
來來超商,便利商店,25.059422,121.638167
萊爾富,便利商店,25.059461,121.36227
萊爾富,便利商店,25.05948,121.523534
統一超商,便利商店,25.059525,121.368359
全家便利商店,便利商店,25.059529,121.523135
來來超商,便利商店,25.059531,121.53332
萊爾富,便利商店,25.059556,121.652643
統一超商,便利商店,25.059567,121.532913
統一超商,便利商店,25.059625,121.534696
萊爾富,便利商店,25.059646,121.495845
全家便利商店,便利商店,25.059656,121.61449
統一超商,便利商店,25.059669,121.200168
全家便利商店,便利商店,25.059688,121.465095
統一超商,便利商店,25.059692,121.525663
全家便利商店,便利商店,25.059707,121.368645
全家便利商店,便利商店,25.059753,121.486873
全家便利商店,便利商店,25.0598,121.459549
統一超商,便利商店,25.059803,121.511263
統一超商,便利商店,25.059821,121.368906
統一超商,便利商店,25.059838,121.568064
萊爾富,便利商店,25.059857,121.491129
萊爾富,便利商店,25.059857,121.611342
統一超商,便利商店,25.059881,121.368966
全家便利商店,便利商店,25.059883,121.459557
統一超商,便利商店,25.059891,121.544374
統一超商,便利商店,25.059932,121.522678
萊爾富,便利商店,25.05994,121.469505
全家便利商店,便利商店,25.059957,121.36471
統一超商,便利商店,25.059969,121.543918
統一超商,便利商店,25.059981,121.537289
全家便利商店,便利商店,25.060015,121.525412
來來超商,便利商店,25.060026,121.208205
統一超商,便利商店,25.060067,121.546126
萊爾富,便利商店,25.060083,121.546918
統一超商,便利商店,25.060107,121.543917
全家便利商店,便利商店,25.060109,121.492107
萊爾富,便利商店,25.060122,121.279257
全家便利商店,便利商店,25.060156,121.542433
統一超商,便利商店,25.06017,121.540827
萊爾富,便利商店,25.060173,121.519026
統一超商,便利商店,25.060185,121.28858
統一超商,便利商店,25.060188,121.486563
統一超商,便利商店,25.060192,121.498204
全家便利商店,便利商店,25.0602,121.53732
萊爾富,便利商店,25.060208,121.524933
統一超商,便利商店,25.060208,121.537416
萊爾富,便利商店,25.06021,121.524889
來來超商,便利商店,25.060218,121.369498
萊爾富,便利商店,25.060227,121.528803
統一超商,便利商店,25.060242,121.523664
萊爾富,便利商店,25.060242,121.534967
全家便利商店,便利商店,25.060245,121.544926
統一超商,便利商店,25.060249,121.530334
來來超商,便利商店,25.06026877,121.1993591
全家便利商店,便利商店,25.060275,121.458058
全家便利商店,便利商店,25.060275,121.521667
統一超商,便利商店,25.060282,121.521244
統一超商,便利商店,25.060284,121.530325
萊爾富,便利商店,25.06029,121.533354
統一超商,便利商店,25.060295,121.471936
萊爾富,便利商店,25.060298,121.542198
全家便利商店,便利商店,25.060303,121.542451
來來超商,便利商店,25.060317,121.56314
全家便利商店,便利商店,25.06033,121.530254
全家便利商店,便利商店,25.06033,121.546315
萊爾富,便利商店,25.060341,121.539053
萊爾富,便利商店,25.060341,121.539053
來來超商,便利商店,25.060352,121.297667
來來超商,便利商店,25.060378,121.199136
統一超商,便利商店,25.060383,121.271284
統一超商,便利商店,25.060384,121.539291
統一超商,便利商店,25.060391,121.534935
萊爾富,便利商店,25.06039286,121.4865918
統一超商,便利商店,25.060417,121.525009
全家便利商店,便利商店,25.060419,121.532157
統一超商,便利商店,25.060422,121.532433
統一超商,便利商店,25.060437,121.52208
統一超商,便利商店,25.060438,121.511222
統一超商,便利商店,25.06044,121.532846
統一超商,便利商店,25.060454,121.521271
統一超商,便利商店,25.06046,121.364989
統一超商,便利商店,25.060474,121.627418
統一超商,便利商店,25.060496,121.206558
全家便利商店,便利商店,25.060504,121.511259
全家便利商店,便利商店,25.060557,121.35825
統一超商,便利商店,25.060557,121.492753
萊爾富,便利商店,25.060557,121.492753
統一超商,便利商店,25.060562,121.486555
來來超商,便利商店,25.060606,121.563367
統一超商,便利商店,25.06061,121.6485
萊爾富,便利商店,25.06061,121.6485
萊爾富,便利商店,25.060651,121.501435
萊爾富,便利商店,25.060655,121.492876
統一超商,便利商店,25.060661,121.364402
統一超商,便利商店,25.06068,121.514489
全家便利商店,便利商店,25.060685,121.616129
統一超商,便利商店,25.060728,121.489838
全家便利商店,便利商店,25.060729,121.547748
統一超商,便利商店,25.060745,121.648169
統一超商,便利商店,25.06077,121.565333
萊爾富,便利商店,25.060796,121.483325
統一超商,便利商店,25.0608,121.297958
統一超商,便利商店,25.060814,121.547828
來來超商,便利商店,25.060814,121.547828
全家便利商店,便利商店,25.060814,121.547828
統一超商,便利商店,25.060822,121.575169
統一超商,便利商店,25.06084767,121.4883342
來來超商,便利商店,25.06084767,121.4883342
全家便利商店,便利商店,25.060871,121.493057
統一超商,便利商店,25.060872,121.533348
統一超商,便利商店,25.060916,121.645726
全家便利商店,便利商店,25.060968,121.529006
來來超商,便利商店,25.061039,121.523622
全家便利商店,便利商店,25.061049,121.563339
來來超商,便利商店,25.061057,121.43362
全家便利商店,便利商店,25.061114,121.483338
萊爾富,便利商店,25.061114,121.483338
統一超商,便利商店,25.061121,121.433332
全家便利商店,便利商店,25.061138,121.534897
全家便利商店,便利商店,25.061167,121.530113
萊爾富,便利商店,25.061186,121.501506
萊爾富,便利商店,25.061195,121.194064
統一超商,便利商店,25.061217,121.205502
全家便利商店,便利商店,25.061226,121.531777
全家便利商店,便利商店,25.061276,121.565374
統一超商,便利商店,25.061345,121.534899
萊爾富,便利商店,25.061359,121.61511
統一超商,便利商店,25.061374,121.495033
統一超商,便利商店,25.061381,121.635495
統一超商,便利商店,25.061446,121.53336
萊爾富,便利商店,25.061451,121.495471
統一超商,便利商店,25.061523,121.623923
全家便利商店,便利商店,25.061526,121.65693
統一超商,便利商店,25.061527,121.635332
全家便利商店,便利商店,25.061544,121.58419
全家便利商店,便利商店,25.061562,121.46556
統一超商,便利商店,25.061574,121.49445
全家便利商店,便利商店,25.061575,121.501652
全家便利商店,便利商店,25.061609,121.525065
萊爾富,便利商店,25.061618,121.500258
萊爾富,便利商店,25.061652,121.523689
全家便利商店,便利商店,25.06167,121.483677
萊爾富,便利商店,25.061678,121.543921
統一超商,便利商店,25.061692,121.466424
全家便利商店,便利商店,25.061707,121.501267
全家便利商店,便利商店,25.061707,121.501267
統一超商,便利商店,25.06172653,121.4979495
統一超商,便利商店,25.061743,121.593976
統一超商,便利商店,25.061747,121.542475
全家便利商店,便利商店,25.061747,121.542475
統一超商,便利商店,25.061751,121.537991
統一超商,便利商店,25.061815,121.525451
統一超商,便利商店,25.061875,121.551962
全家便利商店,便利商店,25.061883,121.544839
統一超商,便利商店,25.061891,121.545006
全家便利商店,便利商店,25.061897,121.497259
萊爾富,便利商店,25.06191,121.492443
統一超商,便利商店,25.061911,121.657727
統一超商,便利商店,25.061926,121.496671
統一超商,便利商店,25.06193,121.289018
全家便利商店,便利商店,25.061938,121.500198
統一超商,便利商店,25.061969,121.361556
來來超商,便利商店,25.061981,121.540625
統一超商,便利商店,25.061985,121.566025
全家便利商店,便利商店,25.061999,121.49538
萊爾富,便利商店,25.062053,121.492584
全家便利商店,便利商店,25.062057,121.531806
統一超商,便利商店,25.062079,121.450694
全家便利商店,便利商店,25.062095,121.195309
全家便利商店,便利商店,25.062125,121.53014
統一超商,便利商店,25.062135,121.540527
全家便利商店,便利商店,25.062139,121.495494
全家便利商店,便利商店,25.062159,121.483548
全家便利商店,便利商店,25.062165,121.500148
全家便利商店,便利商店,25.0622,121.542647
全家便利商店,便利商店,25.062209,121.577507
統一超商,便利商店,25.062241,121.534179
萊爾富,便利商店,25.06226,121.497613
來來超商,便利商店,25.06228,121.533524
萊爾富,便利商店,25.06228,121.533524
萊爾富,便利商店,25.062283,121.202178
統一超商,便利商店,25.062293,121.357742
統一超商,便利商店,25.062294,121.175586
全家便利商店,便利商店,25.062329,121.175656
全家便利商店,便利商店,25.062344,121.64184
來來超商,便利商店,25.062348,121.513253
萊爾富,便利商店,25.062348,121.513253
統一超商,便利商店,25.062359,121.531843
統一超商,便利商店,25.062363,121.653408
來來超商,便利商店,25.062364,121.266892
全家便利商店,便利商店,25.062375,121.53003
統一超商,便利商店,25.062378,121.434038
來來超商,便利商店,25.062378,121.434226
統一超商,便利商店,25.062382,121.499943
全家便利商店,便利商店,25.0624,121.653501
統一超商,便利商店,25.062422,121.528809
統一超商,便利商店,25.062431,121.59373
統一超商,便利商店,25.062436,121.132516
萊爾富,便利商店,25.062437,121.52078
全家便利商店,便利商店,25.06246504,121.4982352
統一超商,便利商店,25.06249,121.503025
統一超商,便利商店,25.062526,121.543486
統一超商,便利商店,25.062541,121.266557
萊爾富,便利商店,25.062554,121.500098
統一超商,便利商店,25.062595,121.434927
來來超商,便利商店,25.062595,121.434927
全家便利商店,便利商店,25.062598,121.521246
萊爾富,便利商店,25.062601,121.541232
萊爾富,便利商店,25.062633,121.521037
統一超商,便利商店,25.062639,121.521027
統一超商,便利商店,25.062652,121.521255
統一超商,便利商店,25.062662,121.520018
統一超商,便利商店,25.062671,121.519858
全家便利商店,便利商店,25.062683,121.520085
統一超商,便利商店,25.062684,121.36827
統一超商,便利商店,25.062701,121.200717
統一超商,便利商店,25.062702,121.502965
萊爾富,便利商店,25.062707,121.502745
統一超商,便利商店,25.062721,121.497592
全家便利商店,便利商店,25.062732,121.517087
萊爾富,便利商店,25.062742,121.516542
萊爾富,便利商店,25.062743,121.5328
萊爾富,便利商店,25.062743,121.540981
統一超商,便利商店,25.062747,121.516812
全家便利商店,便利商店,25.062749,121.513745
來來超商,便利商店,25.062753,121.36017
全家便利商店,便利商店,25.062778,121.515817
全家便利商店,便利商店,25.062791,121.266853
全家便利商店,便利商店,25.062823,121.587424
萊爾富,便利商店,25.062835,121.50067
萊爾富,便利商店,25.062848,121.564413
統一超商,便利商店,25.06286,121.660293
全家便利商店,便利商店,25.06288,121.486848
統一超商,便利商店,25.062889,121.4308
萊爾富,便利商店,25.062901,121.502695
統一超商,便利商店,25.062952,121.579604
萊爾富,便利商店,25.062952,121.579604
萊爾富,便利商店,25.062953,121.600109
統一超商,便利商店,25.062993,121.490709
全家便利商店,便利商店,25.062994,121.655865
全家便利商店,便利商店,25.063018,121.501377
萊爾富,便利商店,25.063018,121.501377
來來超商,便利商店,25.063045,121.660174
統一超商,便利商店,25.063049,121.519873
統一超商,便利商店,25.063055,121.647032
來來超商,便利商店,25.063067,121.566191
統一超商,便利商店,25.063075,121.497493
萊爾富,便利商店,25.063075,121.497493
萊爾富,便利商店,25.063076,121.579823
萊爾富,便利商店,25.063084,121.483435
全家便利商店,便利商店,25.063102,121.490381
統一超商,便利商店,25.063108,121.497476
萊爾富,便利商店,25.063108,121.497476
萊爾富,便利商店,25.063108,121.497476
萊爾富,便利商店,25.063119,121.540997
統一超商,便利商店,25.063126,121.48365
統一超商,便利商店,25.06313,121.516689
全家便利商店,便利商店,25.06313,121.516689
萊爾富,便利商店,25.063136,121.486915
全家便利商店,便利商店,25.063136,121.524445
統一超商,便利商店,25.063167,121.516301
萊爾富,便利商店,25.063167,121.516301
統一超商,便利商店,25.063169,121.132205
統一超商,便利商店,25.063175,121.516103
萊爾富,便利商店,25.063176,121.653554
來來超商,便利商店,25.063189,121.531781
統一超商,便利商店,25.06319,121.565933
全家便利商店,便利商店,25.063211,121.524311
統一超商,便利商店,25.063218,121.483649
統一超商,便利商店,25.063243,121.281276
全家便利商店,便利商店,25.06326031,121.4975229
統一超商,便利商店,25.063291,121.488433
萊爾富,便利商店,25.063308,121.489519
統一超商,便利商店,25.06330907,121.529082
統一超商,便利商店,25.063325,121.488509
萊爾富,便利商店,25.063395,121.582132
統一超商,便利商店,25.063398,121.497711
全家便利商店,便利商店,25.063427,121.485021
全家便利商店,便利商店,25.063435,121.545049
來來超商,便利商店,25.063476,121.656082
統一超商,便利商店,25.063483,121.565523
統一超商,便利商店,25.063484,121.19451
來來超商,便利商店,25.063499,121.662219
來來超商,便利商店,25.063499,121.662219
全家便利商店,便利商店,25.063505,121.422268
統一超商,便利商店,25.06351,121.495167
全家便利商店,便利商店,25.06351,121.502806
全家便利商店,便利商店,25.06351,121.58718
全家便利商店,便利商店,25.063529,121.653677
全家便利商店,便利商店,25.063558,121.520853
統一超商,便利商店,25.06360315,121.6588862
統一超商,便利商店,25.06360315,121.6588862
統一超商,便利商店,25.06360315,121.6588862
統一超商,便利商店,25.06360315,121.6588862
統一超商,便利商店,25.06360315,121.6588862
統一超商,便利商店,25.06360315,121.6588862
來來超商,便利商店,25.06360315,121.6588862
來來超商,便利商店,25.06360315,121.6588862
全家便利商店,便利商店,25.06360315,121.6588862
全家便利商店,便利商店,25.06360315,121.6588862
全家便利商店,便利商店,25.06360315,121.6588862
全家便利商店,便利商店,25.06360315,121.6588862
萊爾富,便利商店,25.06360315,121.6588862
萊爾富,便利商店,25.06360315,121.6588862
萊爾富,便利商店,25.0636036,121.4994776
萊爾富,便利商店,25.063611,121.65527
全家便利商店,便利商店,25.063643,121.499752
萊爾富,便利商店,25.063662,121.501055
來來超商,便利商店,25.063671,121.520613
統一超商,便利商店,25.063722,121.550339
萊爾富,便利商店,25.063752,121.494706
統一超商,便利商店,25.063758,121.424173
萊爾富,便利商店,25.063761,121.464996
統一超商,便利商店,25.06377,121.511262
萊爾富,便利商店,25.063796,121.202058
全家便利商店,便利商店,25.063798,121.532988
全家便利商店,便利商店,25.063809,121.196906
萊爾富,便利商店,25.063809,121.196973
統一超商,便利商店,25.06384279,121.1955807
全家便利商店,便利商店,25.06384279,121.1955807
萊爾富,便利商店,25.06384279,121.1955807
萊爾富,便利商店,25.06384279,121.1955807
統一超商,便利商店,25.063843,121.42865
全家便利商店,便利商店,25.063843,121.42865
統一超商,便利商店,25.063845,121.50099
統一超商,便利商店,25.063854,121.533466
統一超商,便利商店,25.063854,121.580029
全家便利商店,便利商店,25.063862,121.654568
統一超商,便利商店,25.063884,121.42855
來來超商,便利商店,25.063956,121.197276
統一超商,便利商店,25.063956,121.511239
全家便利商店,便利商店,25.063967,121.42414
統一超商,便利商店,25.063973,121.286531
萊爾富,便利商店,25.064,121.632292
萊爾富,便利商店,25.064025,121.483467
統一超商,便利商店,25.06403,121.65926
萊爾富,便利商店,25.064052,121.497201
統一超商,便利商店,25.064053,121.655049
統一超商,便利商店,25.064073,121.19761
萊爾富,便利商店,25.064096,121.492943
來來超商,便利商店,25.06411,121.354647
統一超商,便利商店,25.064116,121.641946
全家便利商店,便利商店,25.06414,121.650877
萊爾富,便利商店,25.06414,121.650877
統一超商,便利商店,25.06415,121.20256
全家便利商店,便利商店,25.064159,121.457269
來來超商,便利商店,25.064171,121.659173
統一超商,便利商店,25.064176,121.651088
統一超商,便利商店,25.064188,121.497443
全家便利商店,便利商店,25.064188,121.497443
統一超商,便利商店,25.064231,121.263339
來來超商,便利商店,25.064239,121.565961
萊爾富,便利商店,25.064239,121.565961
萊爾富,便利商店,25.064241,121.483456
全家便利商店,便利商店,25.064245,121.544865
統一超商,便利商店,25.064286,121.3623
全家便利商店,便利商店,25.064296,121.640421
統一超商,便利商店,25.064402,121.641965
來來超商,便利商店,25.064402,121.641965
統一超商,便利商店,25.064403,121.537982
統一超商,便利商店,25.064438,121.456923
來來超商,便利商店,25.064439,121.565615
統一超商,便利商店,25.06445,121.181774
全家便利商店,便利商店,25.064474,121.511223
萊爾富,便利商店,25.064481,121.486585
全家便利商店,便利商店,25.064482,121.483086
統一超商,便利商店,25.064489,121.632744
統一超商,便利商店,25.064495,121.663401
全家便利商店,便利商店,25.064541,121.524221
統一超商,便利商店,25.06455,121.583174
統一超商,便利商店,25.064558,121.534803
統一超商,便利商店,25.064571,121.524511
全家便利商店,便利商店,25.064571,121.524511
全家便利商店,便利商店,25.064588,121.511187
萊爾富,便利商店,25.064588,121.511187
全家便利商店,便利商店,25.064609,121.533959
萊爾富,便利商店,25.064609,121.533959
統一超商,便利商店,25.06463266,121.5334376
統一超商,便利商店,25.06463266,121.5334376
全家便利商店,便利商店,25.06463266,121.5334376
全家便利商店,便利商店,25.06463266,121.5334376
萊爾富,便利商店,25.06463266,121.5334376
來來超商,便利商店,25.064662,121.181281
萊爾富,便利商店,25.064662,121.181281
統一超商,便利商店,25.064692,121.499026
萊爾富,便利商店,25.06469278,121.4981006
萊爾富,便利商店,25.064699,121.513877
全家便利商店,便利商店,25.064703,121.663603
萊爾富,便利商店,25.064707,121.510966
統一超商,便利商店,25.064718,121.456883
統一超商,便利商店,25.064718,121.456883
全家便利商店,便利商店,25.064721,121.492326
全家便利商店,便利商店,25.064725,121.433494
全家便利商店,便利商店,25.06473,121.196936
全家便利商店,便利商店,25.06473,121.653213
萊爾富,便利商店,25.06474,121.494817
統一超商,便利商店,25.064743,121.633904
全家便利商店,便利商店,25.064761,121.529297
統一超商,便利商店,25.064763,121.585307
全家便利商店,便利商店,25.06477,121.529143
全家便利商店,便利商店,25.06479,121.534926
統一超商,便利商店,25.064793,121.632204
統一超商,便利商店,25.064795,121.533961
全家便利商店,便利商店,25.064795,121.533961
全家便利商店,便利商店,25.064808,121.526198
萊爾富,便利商店,25.064809,121.287743
萊爾富,便利商店,25.064822,121.491881
統一超商,便利商店,25.064835,121.526361
統一超商,便利商店,25.064863,121.524402
萊爾富,便利商店,25.064883,121.581706
全家便利商店,便利商店,25.064886,121.582544
統一超商,便利商店,25.06489,121.513454
統一超商,便利商店,25.064894,121.522607
統一超商,便利商店,25.064894,121.522607
全家便利商店,便利商店,25.064897,121.52284
全家便利商店,便利商店,25.064898,121.642005
統一超商,便利商店,25.064899,121.540823
統一超商,便利商店,25.064926,121.629891
萊爾富,便利商店,25.064944,121.632404
統一超商,便利商店,25.064968,121.491804
統一超商,便利商店,25.064984,121.530473
萊爾富,便利商店,25.064992,121.565483
統一超商,便利商店,25.064995,121.525525
萊爾富,便利商店,25.065028,121.513464
全家便利商店,便利商店,25.065031,121.457182
統一超商,便利商店,25.065033,121.528038
全家便利商店,便利商店,25.065059,121.196879
統一超商,便利商店,25.065068,121.183242
統一超商,便利商店,25.065068,121.642042
全家便利商店,便利商店,25.065113,121.63226
萊爾富,便利商店,25.065147,121.492622
統一超商,便利商店,25.065167,121.455739
統一超商,便利商店,25.065175,121.642253
來來超商,便利商店,25.065207,121.485488
統一超商,便利商店,25.06521,121.191812
統一超商,便利商店,25.065213,121.518544
統一超商,便利商店,25.065261,121.518553
萊爾富,便利商店,25.065281,121.632418
統一超商,便利商店,25.065284,121.485469
統一超商,便利商店,25.065296,121.482462
全家便利商店,便利商店,25.065315,121.491398
統一超商,便利商店,25.065316,121.518118
全家便利商店,便利商店,25.065321,121.630899
全家便利商店,便利商店,25.065333,121.524514
統一超商,便利商店,25.065348,121.50223
統一超商,便利商店,25.065361,121.457525
全家便利商店,便利商店,25.065361,121.457525
統一超商,便利商店,25.065407,121.45827
全家便利商店,便利商店,25.065499,121.538205
統一超商,便利商店,25.065506,121.433479
全家便利商店,便利商店,25.06551,121.539687
來來超商,便利商店,25.065524,121.641259
